arrondissement,size,rooms,price,vue,gardien,calme,refait,ascenseur,terrasse,ancien,charmant,entretenu,magnifique,exclusivité,superbe,lumineux,beau,traversant,standing,hauteur,pierre,recent,pricem2
10,24.02,2,259000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10782.6811
15,47,2,507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10787.23404
12,63.36,3,684000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10795.45455
14,35.01,2,378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10796.91517
15,50,3,540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800
10,18.05,1,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10803.3241
15,56,3,605600,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10814.28571
14,24.04,2,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10815.30782
15,48.08,2,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10815.30782
14,36.88,2,399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10818.87202
10,46,2,498000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10826.08696
15,35.95,2,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10848.40056
15,69.59,4,755000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10849.25995
2,29,1,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10862.06897
12,57,3,620000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10877.19298
14,90.01,4,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10887.67915
15,50.1,2,546000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10898.20359
15,45.4,2,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10903.0837
16,82.04,3,895000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10909.31253
16,82.04,3,895000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10909.31253
16,42.02,2,459000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10923.36982
16,32,1,350000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10937.5
9,48,1,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10937.5
9,67.15,3,735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10945.64408
10,19.54,1,214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10951.89355
9,40.1,2,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10972.56858
18,81,4,890000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10987.65432
15,57.75,3,635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10995.671
15,45.37,2,499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10998.45713
15,63.01,3,695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11029.99524
15,48.05,2,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030.1769
16,9.02,1,99500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11031.04213
11,32.54,1,359000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11032.57529
11,22.66,1,250000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11032.65666
15,28.9,1,319000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11038.06228
14,43.03,2,475000,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11038.81013
11,53.4,2,590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11048.68914
14,30.31,2,335000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11052.45793
18,8.05,1,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055.90062
13,41.05,2,454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11059.68331
9,47.85,2,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076.28004
16,72.04,4,798000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11077.17934
15,62.57,3,694020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11091.89708
15,54,3,599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092.59259
18,32,2,355000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11093.75
17,31.54,2,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11097.01966
11,33.34,1,370000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11097.78044
17,17.83,1,197950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102.07515
3,31.52,2,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11104.06091
17,18,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111.11111
18,43.2,2,480000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11111.11111
15,58.76,3,653000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11113.00204
17,34,1,378500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11132.35294
18,18.75,1,209000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11146.66667
11,40,1,446000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11150
11,48,3,535500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11156.25
11,48,3,535500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11156.25
18,32.15,2,359000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11166.40747
15,36,2,402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11166.66667
10,16.11,1,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11173.18436
15,85,4,950000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11176.47059
11,58.14,3,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11179.91056
11,45.61,2,510000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11181.75839
14,38,2,425000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11184.21053
20,14.25,1,159500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11192.98246
8,7.9,1,88500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11202.53165
15,82.05,4,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11212.6752
12,41.01,2,460000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11216.7764
14,28.5,2,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228.07018
11,17.75,1,199500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11239.43662
12,33.61,2,378000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11246.65278
9,64.86,3,730000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11255.01079
16,44.21,2,498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264.41981
16,44.21,2,498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264.41981
11,51,2,575000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11274.5098
15,81.58,4,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11277.27384
15,7,1,79000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11285.71429
14,50,2,565000,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11300
15,46.01,2,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11301.89089
11,42.47,2,480000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11302.0956
5,26.22,1,296400,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11304.34783
17,88,4,995000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11306.81818
19,20.27,1,229446,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11319.48693
17,26.5,2,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11320.75472
15,69.33,3,785000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11322.65974
8,82.1,3,930000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11327.64921
16,75,4,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333.33333
9,82.05,4,930000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11334.5521
4,44.11,2,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11335.29812
15,21.61,1,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11337.34382
14,13.66,1,155000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11346.99854
18,11.54,1,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11351.81976
5,8.72,1,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11353.21101
16,44,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11363.63636
15,24.17,1,275000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11377.741
17,83.42,4,950000,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11388.15632
14,38.56,1,440000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11410.78838
18,24.2,1,276250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11415.28926
11,56.5,3,645000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11415.9292
18,65.51,4,749000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433.36895
12,48,2,549000,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11437.5
11,24.43,2,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461.31805
15,25.65,1,294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461.9883
17,51.03,2,585000,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,11463.8448
19,21.78,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11478.42057
18,27,2,310000,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11481.48148
17,18.71,2,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11491.18119
12,40.02,2,460000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11494.25287
13,20,1,229900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11495
17,72.12,3,830000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11508.59678
10,16.07,1,185000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11512.13441
16,12.41,1,143000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11522.96535
17,13.65,1,157500,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11538.46154
17,13.65,1,157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538.46154
17,52,2,600000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11538.46154
11,36.3,1,419000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11542.69972
13,18.78,1,217000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11554.84558
15,32.02,1,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11555.27795
15,35.27,1,408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11567.90473
11,25.5,2,295000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11568.62745
3,31,1,359000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11580.64516
15,27.61,2,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590.00362
13,53.85,3,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11606.31383
9,30.41,1,353000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608.02368
11,19.8,1,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616.16162
18,38.65,2,449000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,11617.07633
13,27.54,2,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11619.4626
11,60,2,699000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11650
10,68.21,3,795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11655.18252
11,36.01,1,420000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11663.42683
14,18,2,210000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666.66667
14,24,1,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666.66667
11,52.25,2,610000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11674.64115
3,77.93,4,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11677.14616
12,23.8,1,278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11680.67227
15,48.31,3,565000,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,11695.30118
7,33.73,2,395000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11710.64334
15,81,4,950000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11728.39506
11,40.04,2,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11738.26174
16,10.64,1,125000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11748.1203
15,51.9,3,610000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11753.37187
16,34.45,2,405000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11756.16836
15,46.86,2,551250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11763.7644
11,9.35,1,110000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11764.70588
17,75.41,4,888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11775.62657
3,9,1,106000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11777.77778
5,45,2,530000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11777.77778
15,73.69,3,869000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11792.64486
10,25.92,2,306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11805.55556
15,49.9,3,590000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11823.64729
16,17.05,1,202000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11847.50733
14,32,2,379500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11859.375
18,47.58,2,565000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11874.73728
10,10.44,1,124200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11896.55172
16,26.45,1,315000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11909.26276
4,71.3,3,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11921.45863
15,31.87,2,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11923.43897
11,36.02,2,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937.81233
15,12.16,1,145290,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11948.19079
7,43.5,3,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11954.02299
17,32.2,2,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11956.52174
15,46.79,3,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11968.36931
11,37.27,2,447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11993.5605
3,79,4,949000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12012.65823
8,35.61,2,428000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12019.09576
15,36.16,2,435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12029.86726
7,49.04,2,590000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12030.99511
5,72.51,2,875000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12067.30106
18,23.9,1,288700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079.49791
17,24.75,1,299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080.80808
11,27.92,2,337600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12091.69054
9,62,3,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12096.77419
15,69.16,3,840000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12145.74899
18,26,2,316000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12153.84615
17,51.66,3,630000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12195.12195
10,7.87,1,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12198.22109
11,43,2,525000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12209.30233
16,23,1,281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12217.3913
14,9.9,1,121000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222.22222
16,47,2,575000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12234.04255
17,23.68,1,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12246.62162
3,36.65,2,449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12251.02319
15,48.75,2,598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12266.66667
18,15.15,1,186000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12277.22772
13,81,4,995000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12283.95062
7,23.98,1,295000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12301.91827
4,28,1,344500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12303.57143
16,69,3,850000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12318.84058
13,40.58,2,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12321.34056
15,67.74,4,835000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12326.54266
11,61.65,3,760000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12327.65612
18,20,1,246750,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12337.5
15,31.61,1,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12337.86776
16,68.84,3,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12347.4724
6,76.04,3,940000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12361.91478
3,29.1,1,360000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12371.13402
14,21.17,2,262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12376.00378
10,31.1,2,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12379.42122
16,68.55,3,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12399.70824
17,59.06,2,735000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12444.97122
11,29.22,2,364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12457.22108
10,7.8,1,97200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12461.53846
17,15.45,1,192600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12466.01942
18,63.36,3,790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12468.43434
18,41.62,2,520000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12493.99327
15,24,1,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12500
15,39.92,1,499000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12500
15,25.04,1,313340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12513.57827
15,45.7,2,572000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12516.41138
6,71.49,3,895000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12519.23346
3,38.74,2,485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12519.35983
18,21.93,1,275000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12539.89968
10,21.71,2,273000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12574.8503
5,76.92,4,970500,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12617.00468
16,17.4,1,220000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12643.67816
16,28.21,2,357000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12655.08685
14,32,2,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12656.25
16,58,2,735000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12672.41379
3,55,3,699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12709.09091
10,6.24,1,79500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12740.38462
4,70.26,3,896000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12752.63308
15,45,2,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12777.77778
5,50.78,3,649000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.62229
11,10.55,1,135000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12796.20853
10,10.42,1,133800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12840.69098
5,11.52,1,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12847.22222
15,16.57,1,213000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12854.55643
17,40,2,515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12875
14,26,2,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12884.61538
9,50.01,2,645000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12897.42052
11,25.85,1,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12959.38104
15,14.59,1,189558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12992.32351
9,64.99,3,850000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13078.93522
12,51.32,2,672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13094.31021
17,73.21,3,960000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13112.96271
17,12.65,1,166000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13122.52964
7,25.26,1,332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143.30958
4,30,2,395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166.66667
9,9.41,1,124000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13177.47078
16,73.36,3,968000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13195.20174
16,73.36,3,968000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13195.20174
5,37.5,2,495000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13200
9,67.75,4,895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13210.3321
15,11.32,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250.88339
8,52.41,3,695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13260.82809
20,23.11,2,307400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13301.60104
4,71,3,945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309.85915
7,13.86,1,185000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13347.76335
16,11.59,1,155000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13373.59793
5,14.65,1,196000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13378.83959
5,20.08,1,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13446.21514
3,12.64,1,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13449.36709
3,52,4,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13461.53846
4,70.2,2,945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13461.53846
15,29.53,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13545.5469
